,Pollution_level,Plot_size,Annual_yield,Standard_yield,Elevation,Latitude,Longitude,Slope,Soil_fertility,pH,Rainfall,Min_temperature_C,Max_temperature_C,Ave_temps,growing_conditions,yield_efficiency,Soil_nature,Soil_type_Loamy,Soil_type_Peaty,Soil_type_Rocky,Soil_type_Sandy,Soil_type_Silt,Soil_type_Volcanic,Crop_type_banana,Crop_type_cassava,Crop_type_coffee,Crop_type_maize,Crop_type_potato,Crop_type_rice,Crop_type_tea,Crop_type_wheat,Location_Rural_Akatsi,Location_Rural_Amanzi,Location_Rural_Hawassa,Location_Rural_Kilimani,Location_Rural_Sokoto
27,0.1053246405317907,1.6,1.0182114465508085,0.6363821540942554,792.5747,-3.276213157276944,-7.335476362239185,27.644611,0.62,5.842696857274482,613.9,-3.5,32.2,14.35,614.52,1.5999999999999999,3.6224720515101785,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28,0.3127831326137988,11.7,6.7966072177857475,0.5809065998107477,751.3648,-2.9563089376414187,-0.9434284059320988,3.2867026,0.6,4.048841634381799,1298.6,-3.3,29.8,13.25,1299.1999999999998,11.7,2.4293049806290794,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
29,0.0381556700012184,4.1,1.6747938071138964,0.40848629441802353,445.4456,-9.30483070477458,-6.930061058456494,5.848148,0.61,4.70362872997462,1350.4,-6.0,33.4,13.7,1351.01,4.1,2.869213525284518,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30,0.2923536827499024,2.2,1.2017315931748915,0.5462416332613143,741.3757,-4.65044959373941,-6.168781210242331,7.026868,0.55,6.082514706919965,484.6,-4.1,28.9,12.4,485.15000000000003,2.2,3.3453830888059812,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
31,0.0487464424977198,4.6,2.31597739165009,0.5034733460108891,521.39185,-9.277796545368762,-5.407501362028168,5.194681,0.61,5.472009097039224,1367.4,-5.3,31.9,13.3,1368.01,4.6,3.337925549193926,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32,0.4689934224817029,3.6,1.7829305213266784,0.49525847814629953,680.9076,-6.164362520465273,-7.511156327211684,8.412227,0.57,6.13494184648618,706.5,-4.5,31.0,13.25,707.07,3.6,3.4969168524971224,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
33,0.4491094339024725,2.4,1.1031131354391335,0.45963047309963895,717.9738,-4.416153545555645,-2.303821980847349,4.5158725,0.57,5.959237557338291,909.5,-3.9,29.9,13.0,910.07,2.4,3.3967654076828255,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
34,0.0821317250552345,1.8,1.131427505803172,0.6285708365573177,713.8158,-2.3390289645418854,-7.421064037482197,17.381775,0.59,5.282325164776294,534.8,-4.3,30.5,13.1,535.39,1.8,3.1165718472180135,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,0.0509331463027407,2.0,1.1895910854077432,0.5947955427038716,891.7427,-1.338765066526582,-1.7857913149027995,4.546448,0.61,4.186967881002033,1414.4,-1.9000000000000004,29.0,13.55,1415.01,2.0,2.55405040741124,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
36,0.1676238872554245,2.8,1.308275189075573,0.46724113895556185,700.91864,-3.316764396385672,-4.646221513814004,11.447326,0.57,5.2017577883056365,511.2,-4.5,27.4,11.45,511.77,2.8,2.9650019393342126,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
37,0.0404663132393637,2.4,1.066300304726029,0.4442917936358455,572.3282,-9.435495808569373,-2.560585006576386,4.282469,0.63,6.767187005321462,1632.1,-4.6,33.8,14.599999999999998,1632.73,2.4,4.263327813352522,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38,0.7127589134155362,1.4,0.526134902289328,0.37581064449237717,550.40393,-7.024949928217179,-1.2182098896070337,21.226728,0.64,4.68058962336393,1144.1,-5.3,30.9,12.8,1144.74,1.4,2.995577358952915,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
39,0.1140972485431574,13.5,7.374862840688013,0.5462861363472602,659.6165,-8.471277456428496,-4.686763044192274,0.80738175,0.59,5.992704326729788,1237.5,-4.2,31.8,13.8,1238.09,13.5,3.5356955527705747,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
40,0.0415583410577925,4.7,2.074734899939949,0.44143295743403166,386.93896,-12.057809270933816,-8.997679107748214,4.1579146,0.65,7.028415322707853,1885.8,-5.9,33.3,13.7,1886.45,4.700000000000001,4.568469959760105,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41,0.0591743280322812,3.0,1.7110402715066932,0.5703467571688977,751.4212,-7.615195741910893,-7.763414738454247,8.986146,0.61,6.134573074742628,1183.5,-3.4000000000000004,30.8,13.7,1184.11,3.0,3.7420895755930026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42,0.306816464301071,10.4,3.7502652217896686,0.3606024251720835,638.4356,-8.15137323679297,-5.988596630783357,2.4603343,0.58,4.911920667760945,1093.8,-4.5,29.8,12.65,1094.3799999999999,10.4,2.848913987301348,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
43,0.0069746063404251,1.8,1.0063485858507804,0.559082547694878,255.68433,-11.701859505423863,-6.164276595755856,22.052572,0.69,6.471624731127146,1667.3,-7.5,33.1,12.8,1667.99,1.8,4.46542106447773,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
44,0.262476573210417,1.4,0.9484067741024448,0.6774334100731749,562.1472,-7.953122734483631,-2.2227389200908103,24.619905,0.66,4.649273584598177,1200.3,-5.3,31.8,13.25,1200.96,1.4,3.068520565834797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
45,0.3353835992412022,8.3,5.440520355967024,0.6554843802369908,779.9252,-10.22849781780673,0.3764236386048822,3.3992305,0.67,4.41686239209466,2219.5,-2.2,30.6,14.2,2220.17,8.3,2.9592978027034222,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
46,0.8005345089911302,2.3,0.7406976541469475,0.3220424583247598,805.97516,-4.335051067338188,-0.8848684176079324,4.799029,0.6,5.829746889672065,1284.1,-2.8,29.2,13.2,1284.6999999999998,2.3,3.497848133803239,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47,0.1418049757610968,3.2,2.757766696896831,0.8618020927802597,673.3514,-9.81847973348514,-1.5425421326331856,8.904864,0.67,4.85711097685568,1927.1,-3.4000000000000004,30.3,13.45,1927.77,3.2,3.254264354493306,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
48,0.0048716138507293,2.2,1.5872457310703936,0.7214753323047243,493.53882,-0.3159727023397636,-3.1056433594397808,8.672898,0.57,6.766205917784029,690.4,-6.2,34.1,13.95,690.97,2.2,3.856737373136896,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
49,0.6066086270989894,1.8,0.928374343847798,0.5157635243598878,538.19745,-7.326831374915491,-1.254246805498828,12.456426,0.62,6.045768938148034,1187.9,-5.3,32.0,13.35,1188.52,1.8,3.748376741651781,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
50,0.0265708749447491,4.1,2.2379314309233287,0.5458369343715437,544.6548,-1.1990885762631844,-3.925483195978111,9.845885,0.56,4.998228750306571,532.3,-5.9,33.4,13.75,532.8599999999999,4.1,2.79900810017168,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
51,0.2085764475977201,2.7,1.6653141105639895,0.6167830039125887,965.42365,-4.434176318492858,-3.6326832543572793,7.6869597,0.58,6.116802548281348,903.7,-1.6999999999999993,27.1,12.7,904.2800000000001,2.7,3.547745478003182,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
52,0.7403902194590921,0.8,0.3138649713341964,0.39233121416774547,809.51984,-4.064709473279997,-1.0335206956615857,14.039279,0.63,4.096503703770193,1275.4,-2.8,31.0,14.1,1276.0300000000002,0.8,2.580797333375221,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
53,0.0650652054672004,2.9,1.4338166174379847,0.49441952325447747,379.92014,-9.994201769622965,-3.934492424951059,5.2726903,0.62,5.915457225251797,1492.5,-6.5,33.0,13.25,1493.12,2.9000000000000004,3.667583479656114,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
54,0.9022021407570648,1.4,0.6079476045793384,0.4342482889852417,603.43915,-5.866986767001265,-1.303797564850046,45.649673,0.71,4.5775326672273255,1021.6,-4.9,33.9,14.5,1022.3100000000001,1.4,3.250048193731401,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
55,0.3044480470669112,0.7,0.37513130377171017,0.5359018625310146,813.8458,-4.898262721626084,-5.5561536400818206,29.738115,0.63,6.060544019610835,562.4,-3.4000000000000004,30.3,13.45,563.03,0.7,3.818142732354826,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
56,0.2413431407575147,4.5,3.014890499314823,0.6699756665144051,723.12756,-9.660780470284532,-0.5560315600953059,4.783915,0.66,5.792302604657708,2010.9,-2.9000000000000004,30.5,13.8,2011.5600000000002,4.5,3.8229197190740876,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
57,0.0764138193525744,4.3,2.277240514369821,0.5295908172953072,410.50626,-10.94039734882663,-8.934614504937574,4.675606,0.65,5.926181828355334,1846.7,-5.9,30.2,12.15,1847.3500000000001,4.3,3.8520181884309674,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
58,0.3873496942586942,1.1,0.5975574299718895,0.5432340272471723,792.6537,-3.163570826419365,-2.835366490251321,28.081358,0.65,5.102047962507783,928.5,-3.3,31.2,13.95,929.15,1.1,3.316331175630059,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
59,0.0041822566814976,2.9,1.6499963057202243,0.5689642433518015,396.00775,-0.4781776587746762,-4.425495403976762,6.379792,0.53,5.319849778854642,279.0,-7.5,32.4,12.45,279.53,2.9,2.8195203827929602,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
60,0.0631286759594055,2.7,1.2086502250702684,0.44764823150750677,909.26044,-1.4333846244469477,-1.862369761172864,9.121588,0.63,5.366401241443922,1405.4,-1.8000000000000007,31.0,14.6,1406.0300000000002,2.7,3.380832782109671,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
61,0.1649404955306821,4.6,2.2991782328462844,0.4998213549665836,383.46628,-11.08007383909003,-8.628300719857318,6.539067,0.65,6.569699633406715,1822.5,-6.1,31.0,12.45,1823.15,4.6,4.270304761714365,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
62,0.300350270999493,2.0,0.9120396288084192,0.4560198144042096,717.6414,-2.645416104474501,-3.2002402636557425,10.938603,0.59,5.499808143591797,799.1,-4.1,33.4,14.65,799.69,2.0,3.24488680471916,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
63,0.3398972967475686,8.8,5.56257137611065,0.6321103836489375,709.2452,-10.49883941186492,-0.5199946442035108,1.2624784,0.66,5.578641561097856,2156.5,-2.9000000000000004,30.9,14.0,2157.16,8.8,3.6819034303245854,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
64,0.0118010522910804,3.4,1.2118925052379925,0.35643897212882136,603.7494,-8.894812620452992,-3.3804248431147155,4.3008165,0.61,4.411738198801234,1419.2,-4.5,28.6,12.05,1419.81,3.3999999999999995,2.6911603012687526,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
65,3.3224900534617905e-10,10.7,3.8377541555998107,0.3586686126728795,459.53207,-14.70715689270408,-7.020153348185981,2.867474,0.6,4.040777400519723,1277.1,-6.0,33.2,13.6,1277.6999999999998,10.7,2.4244664403118334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
66,0.1965308183241032,0.7,0.3914573680230897,0.5592248114615568,834.7159,-5.182121395387183,-3.587637109492535,18.581152,0.61,6.156581998864892,785.0,-3.0,29.2,13.1,785.61,0.7,3.7555150193075844,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
67,0.089423673948881,3.2,1.3481329147535481,0.42129153586048373,674.2084,-7.817951937454536,-7.240879458023223,11.709434,0.61,5.218901008218108,1105.9,-4.2,28.6,12.2,1106.51,3.2000000000000006,3.183529615013046,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
68,0.1154911311890309,8.8,5.141145504718525,0.5842210800816505,747.4178,-8.570402707583165,-1.1506406723099185,1.3789419,0.63,5.850088552276825,1724.8,-2.9000000000000004,28.9,13.0,1725.43,8.8,3.6855557879343994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69,0.0278680502159472,1.4,0.5861304846793628,0.41866463191383063,344.45914,-11.332392660211006,-6.4750949953225865,21.846682,0.69,5.2662899339037486,1731.1,-6.6,32.0,12.7,1731.79,1.3999999999999997,3.633740054393586,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
70,0.006578449094578,3.3,2.190931480631438,0.6639186304943753,545.2032,-0.4060865670258256,-3.002037226250871,10.295476,0.58,6.724823436606546,772.7,-5.6,29.1,11.75,773.2800000000001,3.3,3.9003975932317965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
